day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
44	9963.857142857143	9940.354238860331	9987.360046853955	0.0023588158340529046	29.571428571428573	8.347900228662922	50.79495691419422	0.7177038570017369	6.571428571428571	3.2004052410453467	9.942451901811795	0.5129818111452733	1.609110536620488	1.1458281011164317	2.0723929721245447	0.2879121259606309
45	9962.57142857143	9936.682039875554	9988.460817267305	0.0025986653025771777	31.0	8.157995042304055	53.84200495769595	0.736838869603095	6.428571428571429	2.546526846269404	10.310616010873453	0.6038736016914261	1.5854315686058809	1.1634264795535094	2.0074366576582525	0.2661767921168957
46	9961.57142857143	9933.929744540852	9989.213112602007	0.0027748316848180306	30.428571428571427	7.870061611220461	52.9870812459224	0.7413594775655248	8.0	2.476675419959755	13.523324580040246	0.6904155725050306	1.6630957368284558	1.2744444148134897	2.051747058843422	0.23369149075935283
47	9959.857142857143	9931.239537158832	9988.474748555454	0.0028732947960839524	30.857142857142858	7.67793890867706	54.03634680560866	0.7511779057373175	9.285714285714286	2.840167836282392	15.731260735146181	0.6941357714772809	1.622550889754109	1.239202822152642	2.005898957355576	0.236262585058002
48	9957.285714285714	9924.671668866706	9989.899759704722	0.003275395158363045	34.142857142857146	6.343954026888358	61.94176025882594	0.8141938151120565	8.571428571428571	2.9748471494193813	14.16800999343776	0.6529344992344055	1.6474891276158559	1.284240151405377	2.010738103826335	0.22048641785949166
49	9955.714285714286	9921.003955812055	9990.424615616517	0.0034864730853152496	35.57142857142857	6.4235871127547455	64.7192700301024	0.8194172297619148	8.714285714285714	2.5629771391294005	14.865594289442026	0.7058878692802327	1.6269205981987938	1.2764220858148159	1.9774191105827716	0.21543676610402737
50	9953.42857142857	9916.431438658345	9990.425704198797	0.003717023988741665	36.285714285714285	6.105335340247933	66.46609323118064	0.8317427268435609	10.285714285714286	3.009066858113636	17.562361713314935	0.7074518332389521	1.7380426154904487	1.411326969833117	2.06475826114778	0.18797907643083742
51	9950.857142857143	9910.496592679472	9991.217693034814	0.004055987298203974	38.714285714285715	5.873733861840421	71.55483756673101	0.8482799371480334	10.428571428571429	2.5473309647547895	18.30981189238807	0.7557353869413216	1.7210199565784432	1.4129942430229787	2.0290456701339075	0.17897858323958651
52	9949.0	9906.457095618285	9991.542904381715	0.004276098540729194	40.57142857142857	6.319418921048715	74.82343822180843	0.8442396744811936	10.428571428571429	1.9883359904121836	18.868806866730672	0.8093376447549961	1.8482856750425083	1.4871769246534758	2.2093944254315407	0.19537496571287744
53	9946.57142857143	9901.317395375394	9991.825461767465	0.004549711779683643	42.714285714285715	6.116738785333617	79.3118326432378	0.8567987575339956	10.714285714285714	1.9776455287827925	19.450925899788636	0.8154197506469394	1.8073835237012579	1.5479141775338405	2.0668528698686752	0.14356075662129633
54	9944.0	9897.410656421544	9990.589343578456	0.004685171317221999	44.714285714285715	8.952064882497474	80.47650654607395	0.7997940761102801	11.285714285714286	0.15275469366708094	22.418673877761492	0.9864647739788662	1.709297052154195	1.4221064022565306	1.9964877020518594	0.16801681693402754
55	9941.285714285714	9893.405510319799	9989.165918251629	0.004816298951866021	47.57142857142857	9.249405401797603	85.89345174105954	0.8055680546168672	11.142857142857142	1.4220204084298391	20.863693877284447	0.8723827838588606	1.7479137035091654	1.4731039023462291	2.0227235046721015	0.15722160688552278
56	9936.714285714286	9886.031067181137	9987.397504247436	0.005100601373435397	52.142857142857146	10.746569427152203	93.53914485856208	0.7939014082463961	11.142857142857142	1.451394901291108	20.834319384423175	0.8697466114225929	1.6514885120897398	1.4293245858763097	1.8736524383031699	0.1345234463255884
57	9932.142857142857	9877.513174249432	9986.772540036281	0.0055002916972883755	55.57142857142857	11.973159115134472	99.16969802772266	0.7845446945862692	12.285714285714286	0.937158694867902	23.634269876560673	0.9237196411154033	1.6367724052705281	1.3622636971618982	1.911281113379158	0.1677134262678743
58	9926.714285714286	9867.746842526363	9985.68172890221	0.0059402780709408185	59.57142857142857	12.311125716110176	106.83173142674696	0.7933384172355605	13.714285714285714	1.4714064698798701	25.957164958691557	0.8927099449045928	1.6623334961514973	1.4166892171303584	1.9079777751726361	0.14777075694488195
59	9921.57142857143	9859.830655936925	9983.312201205934	0.0062228824414555396	63.42857142857143	14.122185567950893	112.73495728919197	0.7773529302350084	15.0	2.196090408152406	27.803909591847592	0.8535939727898396	1.6898280484107973	1.4528700806753532	1.9267860161462413	0.14022608274154977
60	9915.57142857143	9847.718886043838	9983.42397109902	0.006843028968766831	69.42857142857143	14.218928319616005	124.63821453752686	0.7952006209108806	15.0	2.18496141031747	27.81503858968253	0.8543359059788354	1.6790638757865648	1.4449486829974172	1.9131790685757124	0.139431975260307
61	9911.285714285714	9839.95914969607	9982.612278875358	0.007196499691945913	72.14285714285714	13.923031163937146	130.36268312177714	0.8070074888167128	16.571428571428573	3.277465083272652	29.865392059584494	0.8022219346300986	1.628785109072042	1.3199645149243397	1.9376057032197442	0.18960180347157327
62	9906.57142857143	9832.29175247736	9980.851104665498	0.007498020544205599	75.71428571428571	16.028372731775214	135.4001986967962	0.7883045110897613	17.714285714285715	2.996793217159432	32.431778211411995	0.8308261893539031	1.6049593458844045	1.2889740606858464	1.9209446310829625	0.1968805540207849
63	9901.714285714286	9825.132973041194	9978.295598387378	0.007734146882381732	80.42857142857143	19.200203949594354	141.65693890754852	0.7612763274473171	17.857142857142858	2.094661929509577	33.61962378477614	0.8826989319474636	1.5442304624822913	1.1877184746387828	1.9007424503258	0.23086708655548036
64	9896.142857142857	9815.822380337759	9976.463333947955	0.008116341686309097	87.0	19.33861548118135	154.66138451881864	0.7777170634346972	16.857142857142858	3.2392948763079144	30.4749908379778	0.8078384395410559	1.6081266680676731	1.3220828456033655	1.8941704905319807	0.17787393751017033
65	9887.42857142857	9800.844934141462	9974.01220871568	0.00875694187438259	93.42857142857143	22.366031354823534	164.4911115023193	0.7606082270890447	19.142857142857142	3.209465910854181	35.0762483748601	0.8323413330150801	1.6211549003398533	1.4452882278489803	1.7970215728307264	0.10848233716223231
66	9878.42857142857	9785.211862409764	9971.645280447377	0.009436390448620293	99.57142857142857	23.379896768642496	175.76296037421463	0.7651947239878085	22.0	4.664794992177384	39.335205007822616	0.7879638639919371	1.688998551801441	1.5259253385370875	1.8520717650657945	0.09655023865498519
67	9868.714285714286	9768.71153673553	9968.717034693042	0.010133310792421675	107.42857142857143	25.86392762941749	188.9932152277254	0.759245354513401	23.857142857142858	5.303063884417831	42.411221829867884	0.7777158850842826	1.7432463760944952	1.5155903540117457	1.9709023981772447	0.13059314231461744
68	9860.0	9751.11798700971	9968.88201299029	0.011042800506114727	113.85714285714286	22.7290472802255	204.98523843406022	0.8003722321686594	26.142857142857142	8.221928712677386	44.063785573036895	0.6854999945970399	1.8253900073375198	1.599197114171894	2.0515829005031456	0.12391483039591447
69	9852.42857142857	9738.005482009748	9966.851660847393	0.011613693881592056	120.85714285714286	25.066115545151277	216.64817016913446	0.7925971526996939	26.714285714285715	7.807923940726965	45.620647487844465	0.7077247722722526	1.7925749509674136	1.6073006574044952	1.977849244530332	0.10335651151597859
70	9843.57142857143	9719.418155477288	9967.724701665571	0.012612624797315054	127.42857142857143	26.031199399852056	228.8259434572908	0.7957192872208919	29.0	5.786555972494288	52.213444027505716	0.8004635871553694	1.8272710699742785	1.5551893824283178	2.099352757520239	0.14890056106989671
71	9836.0	9707.796229228585	9964.203770771415	0.013034136922673465	133.57142857142858	28.40726628902317	238.735590853834	0.7873252791196127	30.428571428571427	7.173054971390247	53.684087885752604	0.7642657990622923	1.843623203254147	1.4235262382533378	2.2637201682549564	0.22786487187799737
72	9828.714285714286	9694.281756061579	9963.146815366994	0.013677529506387301	140.42857142857142	28.754507407131968	252.10263545001087	0.7952374854019086	30.857142857142858	7.9501458026320435	53.76413991165367	0.7423563860258134	1.7987982952999075	1.480945278866556	2.1166513117332593	0.17670297846282815
73	9817.285714285714	9675.222549291113	9959.348879280315	0.014470717174694928	152.42857142857142	31.940588016451585	272.9165548406912	0.7904553738377121	30.285714285714285	7.696531015531345	52.87489755589722	0.7458692589211349	1.7647814841693152	1.4715506285326656	2.058012339805965	0.16615703318911115
74	9804.42857142857	9649.932397609105	9958.924745248036	0.0157577948264815	161.0	31.687954265373037	290.31204573462696	0.8031804082896085	34.57142857142857	8.831141274327823	60.31171586852932	0.7445537647921704	1.778650913550418	1.508732177737753	2.0485696493630834	0.15175475623480963
75	9789.42857142857	9621.499352314275	9957.357790542866	0.01715413906838389	175.28571428571428	35.90302787446032	314.6684006969682	0.7951742501049534	35.285714285714285	6.433519601264106	64.13790897016446	0.817673533567414	1.723424835666129	1.5092563176412763	1.9375933536909817	0.12426913758735146
76	9777.142857142857	9601.864515388706	9952.421198897007	0.017927358157204143	186.28571428571428	39.92738762075345	332.6440409506751	0.7856658639990228	36.57142857142857	7.1897659873511905	65.95309115550594	0.8034048362833659	1.7518691568508065	1.5553766518321743	1.9483616618694386	0.11216163276248942
77	9761.57142857143	9572.002220332082	9951.140636810776	0.01941994786664084	199.28571428571428	40.73133403221814	357.84009453921044	0.7956133776161096	39.142857142857146	7.25946308632691	71.02625119938739	0.8145392642179257	1.6894800964529912	1.5052380631945352	1.8737221297114472	0.10905250298317588
78	9744.42857142857	9543.088245235724	9945.768897621418	0.020662096778377808	213.28571428571428	44.38572386566304	382.1857047057655	0.7918954674751231	42.285714285714285	9.397447511977951	75.17398105945063	0.777763065595116	1.6939215044444114	1.4819466440526863	1.9058963648361364	0.12513853790483087
79	9726.57142857143	9514.258147320672	9938.884709822187	0.021828172733826454	224.28571428571428	51.15113681596412	397.4202917554644	0.7719376065530262	49.142857142857146	8.906119601343022	89.37959468437127	0.8187708220656943	1.6934388677485877	1.4718607579359912	1.915016977561184	0.13084505973763466
80	9706.0	9476.482923205382	9935.517076794618	0.023646927343356466	239.0	54.82406512870676	423.17593487129324	0.7706106061560386	55.0	7.259083885501909	102.74091611449809	0.868016656627238	1.7213988297346268	1.5356600904665365	1.907137569002717	0.10789988703357252
81	9683.57142857143	9436.365357683835	9930.777499459024	0.02552839855739707	256.42857142857144	56.676978425356225	456.1801644317867	0.7789755716002822	60.0	11.198865617517598	108.8011343824824	0.81335223970804	1.6877999975281692	1.5227932915213818	1.8528067035349567	0.09776437151821568
82	9661.857142857143	9395.48474719095	9928.229538523336	0.02756948190474094	276.0	60.63270029678364	491.36729970321636	0.780316303272523	62.142857142857146	10.446741315658862	113.83897297005544	0.8318915190583631	1.6616537390652975	1.506533971293117	1.816773506837478	0.09335264268681966
83	9643.0	9362.890294443427	9923.109705556573	0.029047983569073163	292.2857142857143	66.94088187371798	517.6305466977105	0.7709744999432914	64.71428571428571	9.468873716344802	119.95969771222661	0.8536818631028397	1.6422553189498397	1.4866864680302339	1.7978241698694455	0.09472878493648984
84	9624.57142857143	9334.59880192301	9914.544055219849	0.030128367668154937	306.85714285714283	73.26298525271676	540.451300461569	0.7612472547630273	68.57142857142857	12.004787123981139	125.138070018876	0.824930187775275	1.6574105974682818	1.50560045539601	1.8092207395405535	0.09159476975962623
