day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
212	2319.875	2165.3732944762805	2474.3767055237195	0.06659915104206884	231.75	54.62415785916127	408.8758421408387	0.7642970534664023	7448.375	7122.167044392675	7774.582955607325	0.04379585555336902	0.44110883059948647	0.37561912665583475	0.5065985345431382	0.14846609136037536
213	2312.25	2162.8157494862585	2461.6842505137415	0.06462720316304096	221.375	53.77897948849545	388.97102051150455	0.7570684156363842	7466.375	7154.926087986684	7777.823912013316	0.04171353729397676	0.43943927691687135	0.37307095303057297	0.5058076008031697	0.15102956738856377
214	2305.625	2162.577839929452	2448.672160070548	0.06204268260040045	213.375	50.14621606113019	376.6037839388698	0.7649855134803506	7481.0	7180.235238491419	7781.764761508581	0.04020381787308923	0.4386413177559248	0.3808578561661292	0.4964247793457204	0.1317328287390115
215	2299.25	2162.0510231152603	2436.4489768847397	0.059671187076107315	204.625	47.92200316057057	361.32799683942943	0.7658057267656906	7496.125	7207.929836646558	7784.320163353442	0.038445885487961004	0.44206029533889035	0.3950815842202408	0.4890390064575399	0.10627217964154624
216	2292.875	2159.7983271010257	2425.9516728989743	0.05803921840439375	195.5	42.565940171695786	348.4340598283042	0.7822714057713771	7511.625	7231.3917500395455	7791.8582499604545	0.03730660808552807	0.4491836198883384	0.3860912981205106	0.5122759416561662	0.14045997889128675
217	2286.25	2157.3611279872575	2415.1388720127425	0.056375668458279835	189.875	38.61729242668835	341.1327075733117	0.796617288075374	7523.875	7249.74483165171	7798.00516834829	0.03643470530122975	0.4367525168408626	0.3824808292514806	0.4910242044302446	0.12426187714255744
218	2279.25	2155.2426231161944	2403.2573768838056	0.05440709745916658	184.0	37.174160381216495	330.8258396187835	0.7979665196673017	7536.75	7271.483484390428	7802.016515609572	0.03519640635679461	0.42863801535193913	0.37617540797467636	0.4811006227292019	0.1223937343359236
219	2274.0	2156.5831649923102	2391.4168350076898	0.051634492087814336	174.625	33.90009837845278	315.34990162154725	0.8058691574605424	7551.375	7298.569865317924	7804.180134682076	0.03347802680731327	0.4448350858952656	0.4001836594039742	0.489486512386557	0.10037748349239779
220	2267.875	2154.607772788808	2381.142227211192	0.049944210863117434	168.625	33.16975300208986	304.08024699791014	0.8032927916851602	7563.5	7320.4620276839505	7806.5379723160495	0.03213300354545512	0.4426617229843445	0.4013001907638805	0.48402325520480843	0.09343823979541772
221	2262.875	2152.71454226385	2373.03545773615	0.04868163629725449	159.75	32.18409444112906	287.31590555887095	0.7985346200868291	7577.375	7345.684941518512	7809.065058481488	0.030576559624076755	0.44994603184856463	0.4093828640987961	0.49050919959833317	0.09015118453899518
222	2258.75	2152.1621333069406	2365.3378666930594	0.04718887291336327	152.5	30.352630788184783	274.6473692118152	0.8009663554873129	7588.75	7365.934347695184	7811.565652304816	0.02936131145509013	0.4595259483833598	0.4142490370013908	0.5048028597653288	0.09852960761248833
223	2254.625	2150.035057123472	2359.214942876528	0.04638906375850873	146.625	29.810974283312575	263.4390257166874	0.7966855973857625	7598.75	7383.809803842304	7813.690196157696	0.028286257102509794	0.45944566155542754	0.3999029429061211	0.5189883802047339	0.12959686777262822
224	2249.125	2148.9713908918475	2349.2786091081525	0.04453003239399884	140.75	29.116272286583808	252.3837277134162	0.7931348327773797	7610.125	7404.4097581900605	7815.8402418099395	0.0270317822387857	0.45578480590447623	0.39534253108027007	0.5162270807286824	0.13261142987042382
225	2242.375	2147.1179325229887	2337.6320674770113	0.04248043591148284	138.0	27.876200121750514	248.12379987824949	0.7979985498423876	7619.625	7421.177643015585	7818.072356984415	0.026044241938995034	0.4477757743024906	0.3762387529881917	0.5193127956167896	0.15976081203976156
226	2237.0	2146.5881790619983	2327.4118209380017	0.04041654936879826	135.125	25.61361005127293	244.63638994872707	0.8104450690007554	7627.875	7434.8943627019835	7820.8556372980165	0.025299396922211795	0.44077128000394256	0.37281593866110363	0.5087266213467815	0.15417370510671907
227	2233.875	2145.8475292223134	2321.9024707776866	0.039405728063426335	128.125	24.872971120480344	231.37702887951966	0.805869493693812	7638.0	7453.470007008454	7822.529992991546	0.024159464911173864	0.4558313570121311	0.36943168678387395	0.5422310272403883	0.18954305994784335
228	2229.5	2144.063266263238	2314.936733736762	0.03832102881218301	124.25	24.789357091908045	223.71064290809196	0.8004880716949051	7646.25	7468.778941167667	7823.721058832333	0.023210208773233067	0.44732335202049706	0.3757754502314121	0.518871253809582	0.15994671743809716
229	2225.75	2142.219896366759	2309.280103633241	0.03752896939604233	119.625	24.043546674655303	215.20645332534468	0.7990090142139578	7654.625	7483.416489445154	7825.833510554846	0.022366675121883246	0.45045116699811677	0.3589386617109605	0.5419636722852731	0.20315743856767246
230	2223.125	2142.2073085047136	2304.0426914952864	0.03639817441452297	115.625	21.842617378525432	209.40738262147457	0.8110908767262666	7661.25	7495.008968793701	7827.491031206299	0.021698943541367196	0.4638214293682754	0.38091983696768555	0.5467230217688652	0.17873601164461456
231	2219.5	2140.421334515489	2298.578665484511	0.035629045048214014	112.375	21.910254250157166	202.83974574984285	0.8050255461610041	7668.125	7507.089526549912	7829.160473450088	0.02100063228626136	0.4483217762528168	0.37975466051462364	0.51688889199101	0.15294174713370803
232	2215.375	2139.313585398654	2291.436414601346	0.034333426440826355	109.75	21.039721373775507	198.4602786262245	0.808294110489517	7674.875	7518.640070313054	7831.109929686946	0.020356674172145633	0.44312157649634093	0.33385765468822476	0.552385498304457	0.24657775112654304
233	2212.0	2137.1986494425378	2286.8013505574622	0.033816162096501845	105.25	20.441103325500336	190.05889667449966	0.8057852415629422	7682.75	7532.36197572566	7833.13802427434	0.019574764800929352	0.4468223190573356	0.32814328503826873	0.5655013530764025	0.26560677244020603
234	2208.75	2136.241320447517	2281.258679552483	0.03282792509450283	101.875	19.25752223154288	184.49247776845712	0.8109691069296404	7689.375	7543.513947684782	7835.236052315218	0.018969168796582066	0.4496806921149027	0.32408184878526025	0.5752795354445451	0.27930672926813005
235	2204.75	2135.661294064411	2273.838705935589	0.031336299324453684	97.5	19.09465885377226	175.90534114622773	0.8041573450895153	7697.75	7559.133402081569	7836.366597918431	0.018007417481527833	0.4331917496329115	0.33019216121823386	0.5361913380475891	0.2377690445442692
236	2202.5	2135.023810827971	2269.976189172029	0.030636181235881594	92.5	19.219807759848507	165.7801922401515	0.7922182944881242	7705.0	7573.443439359603	7836.556560640397	0.017074180485450622	0.4320457047828894	0.34302465957142037	0.5210667499943584	0.20604543506850428
237	2199.75	2134.163639200494	2265.336360799506	0.0298153702918542	90.0	20.340985797684297	159.6590142023157	0.7739890466923967	7710.25	7583.967149129893	7836.532850870107	0.016378567604177136	0.4130684685197521	0.3415933815017903	0.4845435555377139	0.17303447845848827
238	2196.625	2133.1268071002673	2260.1231928997327	0.028907161167578795	87.375	19.322783286790695	155.4272167132093	0.778852265673354	7716.0	7593.412826215585	7838.587173784415	0.015887399401816413	0.4156606079907668	0.32423274899054233	0.5070884669909913	0.2199579590718767
239	2193.5	2131.10412466308	2255.89587533692	0.028445805943432947	86.25	20.285656071926567	152.21434392807345	0.7648039875718659	7720.25	7601.267240975944	7839.232759024056	0.01541177539899035	0.38654898098939716	0.2789509817745442	0.49414698020425013	0.2783554077401754
240	2191.875	2130.0491069251952	2253.7008930748048	0.028206851702220644	81.125	17.536455913210048	144.71354408678997	0.7838341335813862	7727.0	7611.5166596566605	7842.4833403433395	0.014945430353738737	0.4178943049921118	0.3074205867669432	0.5283680232172803	0.2643580372009469
241	2188.75	2127.667732951261	2249.832267048739	0.027907375007990388	77.875	17.311995943065007	138.438004056935	0.77769507617252	7733.375	7622.084193609086	7844.665806390914	0.014390975012968333	0.39659745327407103	0.3125511921873081	0.480643714360834	0.21191830757592445
242	2185.75	2126.0984489035777	2245.4015510964223	0.02729111339193512	75.5	16.74865470818832	134.25134529181167	0.7781635137988302	7738.75	7631.151476609855	7846.348523390145	0.013903863465048523	0.3872736988074467	0.3049386773230306	0.46960872029186285	0.21260163480751443
243	2182.625	2124.037139360191	2241.212860639809	0.0268428432001875	75.25	16.725549787495098	133.77445021250492	0.7777335576412612	7742.125	7637.205742361213	7847.044257638787	0.013551739043064616	0.3678185596460203	0.2721867763952529	0.46345034289678766	0.259997166382254
244	2179.875	2123.0318346718627	2236.7181653281373	0.026076341683875022	72.0	14.873748610258104	129.1262513897419	0.7934201581908596	7748.125	7646.73188721873	7849.51811278127	0.013086148297977974	0.3617888828122626	0.2811462520832324	0.44243151354129284	0.222899692500714
245	2178.125	2121.8680284444285	2234.3819715555715	0.025828164846173503	68.625	15.83366659746222	121.41633340253779	0.7692726178876179	7753.25	7656.487253071335	7850.012746928665	0.012480282066058099	0.34692472004558095	0.25357033456574785	0.44027910552541405	0.2690911891996848
246	2176.75	2120.723676190793	2232.776323809207	0.025738520183395886	64.5	15.163633441680496	113.8363665583195	0.7649049078809226	7758.75	7665.962168925014	7851.537831074986	0.011959121130979295	0.3602909599716875	0.26900147340899944	0.4515804465343755	0.2533771221178066
247	2175.375	2120.069401849663	2230.680598150337	0.025423477860293944	60.75	14.183559629995045	107.31644037000495	0.766525767407489	7763.875	7674.533636846879	7853.216363153121	0.011507316018498644	0.3542556889728008	0.25287899571259487	0.4556323822330067	0.2861681446927715
248	2172.75	2119.114657226841	2226.385342773159	0.024685464399106672	60.125	14.09623706590407	106.15376293409594	0.7655511506710342	7767.125	7679.755599450616	7854.494400549384	0.011248615227562932	0.32863571992221624	0.23192903061181258	0.4253424092326199	0.2942671275456389
249	2171.75	2118.4789050795744	2225.0210949204256	0.024529110127973205	57.125	11.791302321011692	102.4586976789883	0.7935877055402767	7771.125	7684.801827576347	7857.448172423653	0.011108195071325292	0.3490494240415557	0.25647914950093287	0.44161969858217853	0.2652067820905556
250	2169.875	2117.3519755123857	2222.3980244876143	0.024205553079147155	54.75	10.900153335128344	98.59984666487165	0.8009104413675189	7775.375	7691.257433007383	7859.492566992617	0.010818457886933641	0.34536006075643144	0.236409458633666	0.45431066287919686	0.31546960550138403
251	2168.25	2116.860208096076	2219.639791903924	0.023701045499330765	53.125	9.818891472045983	96.43110852795402	0.8151738075850168	7778.625	7696.718184261511	7860.531815738489	0.010529729320861827	0.3488731325479349	0.24993626903870433	0.4478099960571654	0.2835898046566733
252	2166.875	2116.0386474046963	2217.7113525953037	0.02346067613281959	50.625	8.125295663261788	93.1247043367382	0.839500332577545	7782.5	7702.511163934126	7862.488836065874	0.010278038684982197	0.37845913960355815	0.26389478064066224	0.49302349856645405	0.3027126233043384
253	2164.875	2114.960305049552	2214.789694950448	0.02305661756473144	49.375	7.421508798905428	91.32849120109458	0.8496909610348268	7785.75	7707.652489116459	7863.847510883541	0.010030826944551418	0.35868170509164155	0.24201345496214163	0.47534995522114143	0.32526958713908116
254	2163.0	2112.739316955392	2213.260683044608	0.023236561740456747	47.875	7.390673777729418	88.35932622227058	0.8456256129978189	7789.125	7712.977650832535	7865.272349167465	0.009776110817000036	0.3297905222223317	0.1817423507600204	0.47783869368464293	0.4489157858893928
255	2161.625	2111.90371435315	2211.34628564685	0.02300180912362236	45.875	7.834571614803927	83.91542838519607	0.8292191473612223	7792.5	7719.127213455923	7865.872786544077	0.009415821179862309	0.3191949113227739	0.16419379890784824	0.47419602373769953	0.4856001988646573
256	2159.875	2110.946216816886	2208.803783183114	0.02265352540453209	44.25	8.629649793576583	79.87035020642341	0.8049796656818852	7795.875	7726.439322760468	7865.310677239532	0.00890672018721849	0.29112912085609394	0.136617585953559	0.4456406557586289	0.5307319805321381
257	2159.125	2110.2942670072284	2207.9557329927716	0.02261598239693006	42.375	8.123093564921028	76.62690643507898	0.8083045766390318	7798.5	7729.84004354826	7867.15995645174	0.008804251644770214	0.2889757092177109	0.13433544097801434	0.44361597745740744	0.5351324118498568
258	2157.875	2109.0790403620435	2206.6709596379565	0.022612968609375627	39.875	7.377735015564106	72.3722649844359	0.8149784322115585	7802.25	7735.230003358916	7869.269996641084	0.008589829426265962	0.2806370139148777	0.1280586895426735	0.4332153382870819	0.5436856751137039
259	2155.625	2107.882971392037	2203.367028607963	0.022147650267538822	39.375	6.213192236500738	72.53680776349927	0.8422046416126796	7805.0	7739.287023385454	7870.712976614546	0.008419343576495352	0.26942870082815734	0.1223041012801484	0.4165533003761663	0.5460613479402314
260	2154.0	2106.8407126673083	2201.1592873326917	0.02189381956020962	37.75	4.900349908827991	70.59965009117201	0.8701894063886625	7808.25	7744.037513087639	7872.462486912361	0.008223672002351506	0.28491494918125354	0.1252660873359357	0.4445638110265714	0.5603386635348309
261	2152.75	2106.430797787081	2199.069202212919	0.021516294141409528	36.25	4.119469617441062	68.38053038255893	0.8863594588292121	7811.0	7746.76535885493	7875.23464114507	0.008223613000264978	0.2727209327787059	0.11590143079376358	0.4295404347636482	0.5750182077596165
262	2151.625	2105.908582303293	2197.341417696707	0.021247391016885997	35.625	3.5218665968332488	67.72813340316675	0.901140586755558	7812.75	7749.175098564486	7876.324901435514	0.008137326989282176	0.2663954173981075	0.12121013843934739	0.41158069635686767	0.5449991609344836
263	2150.625	2105.103378426902	2196.146621573098	0.021166694134541312	34.25	3.1361874337588844	65.36381256624111	0.908432483685872	7815.125	7752.850158864789	7877.399841135211	0.007968502248551577	0.2647345162147794	0.1317167093182732	0.3977523231112856	0.5024573629401189
264	2149.5	2104.430130624537	2194.569869375463	0.020967606129547803	33.125	3.239862128491655	63.01013787150835	0.9021928414040256	7817.375	7757.116939850587	7877.633060149413	0.007708221768741146	0.25211344162420546	0.1087613014762992	0.3954655817721117	0.5686017343001635
265	2148.5	2103.3946983318197	2193.6053016681803	0.02099385695516894	32.25	3.425025315644259	61.07497468435574	0.8937976646311858	7819.25	7759.747607343624	7878.752392656376	0.007609731452041603	0.22443997559868345	0.0831546998548777	0.36572525134248923	0.6295013861364657
266	2147.5	2102.7770665852217	2192.2229334147783	0.02082558016986188	31.0	2.6034041199441234	59.39659588005588	0.9160192219372864	7821.5	7762.779253483889	7880.220746516111	0.007507606791038954	0.1920116341991342	0.03533333460167093	0.34868993379659746	0.8159833660650639
267	2146.875	2102.475986187496	2191.274013812504	0.02068076334789123	29.25	2.446061392280818	56.05393860771918	0.9163739694946729	7823.875	7766.234685452007	7881.515314547993	0.007367233570065042	0.1952377769289534	0.03849997975400288	0.3519755741039039	0.8028046602476275
268	2146.125	2102.2007860780705	2190.0492139219295	0.02046675469598905	28.75	1.8345404671055547	55.665459532894445	0.9361898967963286	7825.125	7768.21512530298	7882.03487469702	0.0072727112598227305	0.21931809588626738	0.046471064838501136	0.3921651269340336	0.7881111239329753
269	2144.875	2100.635943575436	2189.114056424564	0.02062547067990619	27.375	1.5879795454176815	53.16202045458232	0.9419916147792627	7827.75	7772.187170095685	7883.312829904315	0.007098186567572377	0.20400305875657987	0.04609751873178056	0.36190859878137915	0.7740351590179589
270	2144.5	2100.214558454844	2188.785441545156	0.02065070717890245	25.625	1.3662406512478	49.8837593487522	0.9466832916586224	7829.875	7776.065531697033	7883.684468302967	0.0068723278855622105	0.20652173913043476	0.04520439237524426	0.36783908588562525	0.7811155737619752
271	2144.125	2100.316871236121	2187.933128763879	0.020431704664550205	24.0	1.5627541590337302	46.43724584096627	0.9348852433735946	7831.875	7779.67614919748	7884.07385080252	0.006664923891471677	0.2137574818393336	0.04514337116693529	0.3823715925117319	0.7888103341296546
272	2143.5	2099.715666800101	2187.284333199899	0.020426560858362024	23.5	1.367427387697866	45.632572612302134	0.9418116005234951	7833.0	7781.1262660195525	7884.8737339804475	0.006622460612849211	0.1966981976605395	0.018683902606828146	0.3747124927142509	0.9050123344847689
273	2142.875	2098.9871718969466	2186.7628281030534	0.020480815774626772	21.625	1.610634696073653	41.63936530392635	0.9255197828405247	7835.5	7785.576179248242	7885.423820751758	0.0063714913855859425	0.20582932692307693	0.014589698331717443	0.39706895551443644	0.9291174948205027
274	2142.5	2099.0567802364594	2185.9432197635406	0.02027688203665846	20.25	1.5306506598732135	38.96934934012678	0.9244123130926808	7837.25	7788.398184938291	7886.101815061709	0.006233285280131275	0.21310912834591625	0.01593182116063216	0.41028643553120037	0.9252410195457614
275	2142.0	2098.6280872928482	2185.3719127071518	0.02024832526010814	19.75	1.6434113163792112	37.856588683620785	0.9167893004364956	7838.25	7790.002827726234	7886.497172273766	0.00615535001738482	0.21505009107468123	0.013142959838802815	0.41695722231055965	0.9388841931053235
276	2141.5	2098.3658572407303	2184.6341427592697	0.02014202323570852	18.5	0.5637811718073458	36.43621882819265	0.9695253420644678	7840.0	7792.297593564269	7887.702406435731	0.0060844906168024005	0.21736111111111112	0.011267025202011116	0.4234551970202111	0.948164484693623
277	2140.125	2096.9343261509607	2183.3156738490393	0.020181379054512907	18.125	0.8498430397435257	35.400156960256474	0.9531121081520814	7841.75	7794.916302842021	7888.583697157979	0.005972352747534567	0.1855804464298749	0.01471571693201204	0.3564451759277377	0.9207043779929011
278	2139.375	2096.74861878748	2182.00138121252	0.01992468885189358	17.625	0.851295501378516	34.398704498621484	0.9516995460210771	7843.0	7797.340266435142	7888.659733564858	0.005821717909582726	0.16535784676028578	0.010753080453930391	0.3199626130666412	0.934970848589249
279	2139.0	2096.205153757273	2181.794846242727	0.02000694073993778	17.125	1.1157684577933011	33.1342315422067	0.9348456375011212	7843.875	7798.744386829156	7889.005613170844	0.0057536119801557565	0.15375	0.006286478584787369	0.3012135214152126	0.959112334407887
280	2138.75	2095.560915528111	2181.939084471889	0.020193610507019982	16.75	1.1430321042554539	32.356967895744546	0.9317592773578833	7844.5	7799.538815720819	7889.461184279181	0.005731555137890382	0.1466175359032502	0.0008954826558564	0.29233958915064395	0.9938923904951771
281	2138.5	2095.4005933557455	2181.5994066442545	0.020154036307811367	15.5	0.33266206445002666	30.667337935549973	0.9785379313258047	7846.0	7800.316218310652	7891.683781689348	0.005822556932111557	0.1556083544115459	0.009076957618373793	0.30213975120471803	0.9416679287387908
282	2138.375	2095.23637253228	2181.51362746772	0.020173555839233054	14.375	0.23704471388156634	28.512955286118434	0.9835099329473693	7847.25	7801.531807791048	7892.968192208952	0.005826014490293066	0.17330976162497902	0.009708058498518468	0.33691146475143957	0.9439843525979482
283	2137.875	2094.732900820107	2181.017099179893	0.0201798978798542	14.125	-0.4818875150871058	28.731887515087106	1.0341159302716536	7848.0	7801.987373592584	7894.012626407416	0.00586297482255558	0.16284355007181095	0.011813939506559346	0.31387316063706255	0.92745221102494
284	2137.5	2094.1672409803564	2180.8327590196436	0.020272635798663643	13.75	-0.20893881320280983	27.70893881320281	1.0151955500511134	7848.75	7802.931455185793	7894.568544814207	0.0058376868691456234	0.1450712481962482	-0.0003017085724705826	0.290444204964967	1.0020797268667767
285	2137.25	2093.671961962741	2180.828038037259	0.020389770984797665	13.0	-0.48783710018630977	26.48783710018631	1.0375259307835623	7849.75	7804.173987097777	7895.326012902223	0.005806046422143798	0.14493150918904146	0.0020119375587839827	0.28785108081929894	0.9861180113969578
286	2137.125	2093.4950106618935	2180.7549893381065	0.020415272545174664	11.875	-1.1874088800973404	24.93740888009734	1.099992326745039	7851.0	7805.559469494601	7896.440530505399	0.005787865304470637	0.16246867167919798	0.001849311067877557	0.3230880322905184	0.9886174297557556
287	2137.0	2093.316121133134	2180.683878866866	0.02044168407434079	10.5	-1.1186714656733017	22.1186714656733	1.1065401395879335	7852.5	7807.5166137618935	7897.4833862381065	0.005728543296797997	0.17931329423264908	-0.0002442916475916268	0.3588708801128898	1.0013623733178125
288	2137.0	2093.316121133134	2180.683878866866	0.02044168407434079	10.0	-0.9095353405137985	20.9095353405138	1.0909535340513798	7853.0	7808.156669617572	7897.843330382428	0.005710343866347651	0.1849296536796537	-0.0010032955499203466	0.37086260290922773	1.0054252821543608
289	2136.875	2093.3160119711583	2180.4339880288417	0.02038443429252603	9.25	-0.8095835564368219	19.30958355643682	1.0875225466418186	7853.875	7809.119845397211	7898.630154602789	0.0056984806357103	0.22923430735930733	0.019889996652072278	0.4385786180665424	0.9132328974611282
290	2136.625	2093.0946742945616	2180.1553257054384	0.020373404647721728	9.0	-0.7393489955902943	18.739348995590294	1.0821498883989216	7854.375	7809.558535792245	7899.191464207755	0.0057059236677336434	0.21571969696969695	0.007439070512345269	0.42400032342704863	0.965515107721525
291	2136.25	2092.8648521308114	2179.6351478691886	0.02030902182290874	8.625	-0.7479999539606883	17.997999953960687	1.0867246323432682	7855.125	7810.497191704537	7899.752808295463	0.00568136195101456	0.2077602057440767	-0.005601690669892745	0.42112210215804613	1.0269622888070924
292	2136.0	2092.6787635053615	2179.3212364946385	0.02028147775966231	8.75	-0.8525499664508462	18.352549966450844	1.0974342818800966	7855.25	7810.596889044159	7899.903110955841	0.005684492658520273	0.20409451659451658	-0.0036464367222809047	0.41183546991131403	1.0178664120091254
293	2135.75	2092.4893071129636	2179.0106928870364	0.02025550410255712	8.0	-0.7682613964461478	16.76826139644615	1.0960326745557685	7856.25	7811.776134047585	7900.723865952415	0.005660953502296221	0.21924603174603174	-0.006261521189054181	0.4447535846811177	1.0285593364641024
294	2135.625	2092.479429387285	2178.770570612715	0.020202784015318692	7.5	-0.5684836568853378	15.568483656885338	1.075797820918045	7856.875	7812.805543219998	7900.944456780002	0.005609031170790206	0.23110945767195767	-0.010497740409731698	0.4727166557536471	1.0454232402060863
295	2135.625	2092.479429387285	2178.770570612715	0.020202784015318692	7.5	-0.5684836568853378	15.568483656885338	1.075797820918045	7856.875	7812.805543219998	7900.944456780002	0.005609031170790206	0.23805390211640212	-0.01019354997889943	0.4863013542117037	1.0428203439988775
296	2135.5	2092.160328935806	2178.839671064194	0.020294858845326228	6.875	-0.5683031081128576	14.318303108112858	1.0826622702709612	7857.625	7813.831688511675	7901.418311488325	0.005573352188266188	0.23927083333333332	-0.006717837923202741	0.4852595045898694	1.0280762925828237
297	2135.375	2092.1485084316646	2178.6014915683354	0.020243044696287647	6.5	-0.5797836174686513	13.579783617468651	1.0891974796105617	7858.125	7814.405850217348	7901.844149782652	0.005563559981885198	0.2578125	-0.006484703633600819	0.5221097036336009	1.0251527898515427
298	2135.0	2091.632691774278	2178.367308225722	0.020312556546005472	6.25	-0.17548453612185178	12.675484536121852	1.0280775257794963	7858.75	7815.577101608094	7901.922898391906	0.005493608829891023	0.23532196969696967	-0.004195761983943613	0.47483970137788295	1.0178298778875028
299	2134.625	2091.4169912888915	2177.8330087111085	0.0202414984885441	6.25	-0.32904226951822224	12.829042269518222	1.0526467631229155	7859.125	7816.138244066054	7902.111755933946	0.00546966181781635	0.2265625	0.00351524302461359	0.4496097569753864	0.9844844445810159
300	2134.625	2091.4169912888915	2177.8330087111085	0.0202414984885441	5.875	-0.4988028894852805	12.24880288948528	1.0849026194868563	7859.5	7816.3612278720275	7902.6387721279725	0.005488742557156572	0.23660714285714285	0.009251234264035957	0.46396305145024974	0.9609004438652066
301	2134.125	2091.006050847828	2177.243949152172	0.020204509647828443	6.25	-0.698104873598524	13.198104873598524	1.1116967797757638	7859.625	7816.449355327859	7902.800644672141	0.005493346651035024	0.23539915966386554	0.020440575599807276	0.4503577437279238	0.9131663187370972
302	2133.875	2090.765314339774	2176.984685660226	0.02020253560317556	6.125	-0.43409277767974874	12.684092777679748	1.0708722902334284	7860.0	7817.058416161049	7902.941583838951	0.00546330583192765	0.2046875	0.005784167323543227	0.4035908326764568	0.9717414726178041
303	2133.75	2090.445476612474	2177.054523387526	0.020295031464569936	6.0	-0.3512441564910711	12.35124415649107	1.058540692748512	7860.25	7817.248584236416	7903.251415763584	0.005470744030226017	0.20200892857142858	0.00439274587177968	0.39962511127107747	0.9782546944689802
304	2133.5	2090.100470663048	2176.899529336952	0.020341940162621176	5.75	-0.42185048973763983	11.92185048973764	1.0733653025630678	7860.75	7817.718409429457	7903.781590570543	0.005474234719402453	0.1970486111111111	0.0066596196898338345	0.38743760253238835	0.9662031635123851
305	2133.5	2090.100470663048	2176.899529336952	0.020341940162621176	5.625	-0.38600952741188266	11.636009527411883	1.0686239159843347	7860.875	7817.804706407998	7903.945293592002	0.005479071171084876	0.1933936403508772	0.008381929715100989	0.3784053509866534	0.9566587107006542
306	2133.25	2089.8878724003166	2176.6121275996834	0.020326791327637754	5.875	-0.4988028894852805	12.24880288948528	1.0849026194868563	7860.875	7817.804706407998	7903.945293592002	0.005479071171084876	0.17624484004127966	0.01082451627022038	0.3416651638123389	0.9385825067690771
307	2133.125	2089.699164909955	2176.550835090045	0.020357848269578743	5.75	-0.40565137915217786	11.905651379152179	1.0705480659395092	7861.125	7818.3104722338385	7903.9395277661615	0.0054463614007106325	0.20030345471521943	0.00538597063997745	0.3952209387904614	0.9731109448529736
308	2132.75	2088.9707980773264	2176.5292019226736	0.02052711378392861	5.75	-0.20782754948969373	11.707827549489693	1.0361439216503816	7861.5	7818.574695567351	7904.425304432649	0.005460192639146307	0.1634497549019608	-0.03219163344081846	0.35909114324474	1.196951249392374
309	2132.75	2088.9707980773264	2176.5292019226736	0.02052711378392861	5.25	-0.6064103095120075	11.106410309512007	1.1155067256213347	7862.0	7818.849656623161	7905.150343376839	0.005488469012571842	0.175	-0.03046697872640275	0.3804669787264027	1.17409702129373
310	2132.75	2088.9707980773264	2176.5292019226736	0.02052711378392861	5.0	-0.7052795076764546	10.705279507676455	1.141055901535291	7862.25	7819.125696299285	7905.374303700715	0.005484982505099043	0.1796875	-0.03301264097526954	0.39238764097526957	1.1837225236884565
311	2132.75	2088.9707980773264	2176.5292019226736	0.02052711378392861	4.625	-0.7548913708398679	10.004891370839868	1.1632197558572688	7862.625	7819.315433185219	7905.934566814781	0.005508283405959299	0.19166666666666665	-0.0341154961518928	0.4174488294852261	1.1779938929663971
312	2132.625	2088.77928064073	2176.47071935927	0.020559507348582074	4.625	-0.7548913708398679	10.004891370839868	1.1632197558572688	7862.75	7819.394780864663	7906.105219135337	0.005514001988532994	0.2	-0.03220149186534904	0.43220149186534906	1.1610074593267452
313	2132.5	2088.458731629077	2176.541268370923	0.020652411897267502	4.5	-0.7113780306425204	9.711378030642521	1.158084006809449	7863.0	7819.403063417868	7906.596936582132	0.005544567796277718	0.1923076923076923	-0.034253060778172695	0.4188684453935573	1.178115916046498
314	2132.5	2088.458731629077	2176.541268370923	0.020652411897267502	4.5	-0.7113780306425204	9.711378030642521	1.158084006809449	7863.0	7819.403063417868	7906.596936582132	0.005544567796277718	0.1923076923076923	-0.034253060778172695	0.4188684453935573	1.178115916046498
315	2132.5	2088.458731629077	2176.541268370923	0.020652411897267502	4.25	-0.8205695315854653	9.320569531585466	1.1930751839024625	7863.25	7819.67654466255	7906.82345533745	0.005541405314272077	0.19766483516483518	-0.03681205597236517	0.4321417263020355	1.186234723751785
316	2132.5	2088.458731629077	2176.541268370923	0.020652411897267502	3.625	-0.9308483244457211	8.180848324445721	1.2567857446746817	7863.875	7819.996273066107	7907.753726933893	0.005579784385419705	0.2275793650793651	-0.04859052599343816	0.5037492561521684	1.2135102449929627
317	2132.5	2088.458731629077	2176.541268370923	0.020652411897267502	3.5	-1.013185763260541	8.013185763260541	1.289481646645869	7864.0	7819.929268793474	7908.070731206526	0.005604111292793249	0.2400793650793651	-0.04379845872475993	0.5239571888834901	1.1824332495642893
318	2132.5	2088.458731629077	2176.541268370923	0.020652411897267502	3.375	-0.9097892787341548	7.659789278734155	1.269567193699009	7864.125	7820.175788301886	7908.074211698114	0.005588569827935547	0.23472222222222222	-0.043306515708605	0.5127509601530494	1.1845011320129917
