day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)
322	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
323	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
324	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
325	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
326	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
327	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
328	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
329	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
330	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
331	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
332	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
333	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
334	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
335	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
336	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
337	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
338	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
339	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
340	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
341	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
342	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
343	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
344	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
345	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
346	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
347	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
348	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
349	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
350	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
351	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
352	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
353	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
354	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
355	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
356	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
357	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
358	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
359	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
360	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
361	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
362	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
363	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
364	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
365	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
