day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
175	5287.0	4794.679328353689	5779.320671646311	0.09311909809841332	3653.0	3307.9727559477697	3998.0272440522303	0.09445038161845894	1060.0	908.1455387171015	1211.8544612828985	0.14325892573858343	0.9691456852345303	0.9076467067275814	1.0306446637414792	0.06345689759952479
176	5253.166666666667	4795.507595431712	5710.825737901622	0.087120607487856	3670.8333333333335	3360.8644954034944	3980.8021712631726	0.08444100011709578	1076.0	924.2195316182231	1227.780468381777	0.14105991485295258	0.9649619430218501	0.9076612830409383	1.022262603002762	0.059381264095732654
177	5237.666666666667	4805.8167387394105	5669.516594593923	0.08245082312618662	3685.1666666666665	3384.177682032735	3986.155651300598	0.08167581329671152	1077.1666666666667	940.6893201313671	1213.6440132019663	0.1267003062373197	0.9603548006442866	0.9034624452935663	1.0172471559950067	0.05924097563999474
178	5222.666666666667	4819.947101351192	5625.386231982142	0.07710994995828607	3694.3333333333335	3416.7282145756067	3971.9384520910603	0.07514349510720747	1083.0	956.1805767393166	1209.8194232606834	0.11710011381411206	0.9618651686793637	0.9072730502650491	1.016457287093678	0.05675651868054363
179	5210.0	4849.273690721965	5570.726309278035	0.06923729544683978	3705.6666666666665	3465.906410442999	3945.426922890334	0.06470097766222922	1084.3333333333333	961.8580043655415	1206.808662301125	0.11294988838099447	0.9599635960844211	0.9167184480261821	1.00320874414266	0.04504873750903776
180	5193.0	4867.143896578152	5518.856103421848	0.06274910522277072	3727.1666666666665	3507.786503067105	3946.546830266228	0.05885976754448724	1079.8333333333333	967.9703527011224	1191.6963139655443	0.10359282046508189	0.9557421009534712	0.9130540998523482	0.9984301020545943	0.04466476998191927
181	5185.666666666667	4892.396686810146	5478.936646523188	0.05655395896185407	3726.1666666666665	3535.0536121091245	3917.2797212242085	0.05128945419086877	1088.1666666666667	980.1238824120358	1196.2094509212977	0.09928881996137015	0.9570257257671976	0.9191761136522143	0.9948753378821809	0.039549210743150306
182	5168.333333333333	4924.566202449361	5412.100464217305	0.04716552032582489	3735.5	3566.6670368486075	3904.3329631513925	0.04519688479491168	1096.1666666666667	1010.8522176995098	1181.4811156338237	0.0778298150833118	0.9578571597227498	0.9262481402484944	0.9894661791970051	0.03299972146515505
183	5156.333333333333	4942.006132218138	5370.660534448528	0.04156581571824846	3735.1666666666665	3576.7353638938894	3893.5979694394437	0.04241612675189254	1108.5	1029.0230025851015	1187.9769974148985	0.07169778747397242	0.9608072704990492	0.9308162042535646	0.9907983367445339	0.031214445567118873
184	5152.5	4941.515146904285	5363.484853095715	0.04094805494337024	3740.5	3582.6685778871047	3898.3314221128953	0.04219527392404629	1107.0	1040.2506133067318	1173.7493866932682	0.060297548955075136	0.9585910710543853	0.9256803472134333	0.9915017948953374	0.03433239139683674
185	5147.333333333333	4931.246745494022	5363.419921172644	0.04198029811669035	3737.6666666666665	3588.4434623578863	3886.8898709754467	0.03992416061057176	1115.0	1043.7094030409576	1186.2905969590424	0.0639377551202175	0.9581556247153635	0.9282639546127647	0.9880472948179624	0.03119709296856517
186	5149.166666666667	4947.116735844584	5351.21659748875	0.03923934568481954	3740.5	3590.5154894983516	3890.4845105016484	0.04009744967294442	1110.3333333333333	1054.066878060923	1166.5997886057435	0.05067528244287928	0.9575477835898333	0.9265133341486607	0.9885822330310059	0.03241034021803578
187	5129.833333333333	4909.479419103537	5350.187247563129	0.042955374943265706	3754.6666666666665	3599.9730660413356	3909.3602672919974	0.04120035528018403	1115.5	1048.3730233816927	1182.6269766183073	0.06017658145971061	0.9572812799339597	0.9225168097441626	0.9920457501237568	0.03631583623174517
188	5121.166666666667	4919.3174215623	5323.015911771034	0.039414699470374674	3761.8333333333335	3625.523937448346	3898.142729218321	0.03623483121305778	1117.0	1047.6165088724986	1186.3834911275014	0.06211592759847928	0.9604123457421593	0.9296617992983892	0.9911628921859293	0.03201806659410192
189	5120.0	4944.477379312003	5295.522620687997	0.03428176185312433	3770.8333333333335	3655.07450902491	3886.592157641757	0.030698472744775277	1109.1666666666667	1045.451431096233	1172.8819022371006	0.05744423943239707	0.9571481964515133	0.9325190565861755	0.981777336316851	0.025731793630961897
190	5116.0	4947.226733814285	5284.773266185715	0.032989301443650386	3767.5	3658.399568509061	3876.600431490939	0.028958309619360155	1116.5	1051.037587645848	1181.962412354152	0.058631806855487856	0.9549558829194473	0.9267201311725892	0.9831916346663054	0.029567598097345694
191	5090.0	4934.458201831775	5245.541798168225	0.030558310052696398	3797.6666666666665	3695.8905247853736	3899.4428085479594	0.026799651158068864	1112.3333333333333	1056.2472406728466	1168.41942599382	0.05042201917334732	0.9478042639576044	0.9155017521633289	0.98010677575188	0.03408141640911685
192	5065.833333333333	4929.072232486637	5202.594434180029	0.02699676279257028	3809.5	3719.5375926331635	3899.4624073668365	0.023615279529291603	1124.6666666666667	1074.373985045605	1174.9593482877285	0.04471785562038679	0.9456852860514103	0.9154293190285574	0.9759412530742633	0.031993695438767955
193	5055.166666666667	4930.815997312501	5179.517336020833	0.024598727906267347	3817.6666666666665	3732.6852718106816	3902.6480615226515	0.02226003532419061	1127.1666666666667	1083.8697619255506	1170.4635714077829	0.0384121585755873	0.947035329505045	0.9233730565517727	0.9706976024583173	0.02498562853577921
194	5042.666666666667	4919.216869642678	5166.116463690656	0.02448105440718987	3832.8333333333335	3757.937392579902	3907.729274086765	0.019540620277453104	1124.5	1072.7691028990334	1176.2308971009666	0.04600346563002814	0.946763163261814	0.923619914935128	0.9699064115885	0.02444460159070009
195	5040.666666666667	4929.996890530209	5151.336442803125	0.021955384764539905	3835.5	3773.7748041167833	3897.2251958832167	0.016093128896680176	1123.8333333333333	1066.678418178573	1180.9882484880934	0.05085710973284311	0.9468616708545395	0.9292450491356813	0.9644782925733978	0.01860527494259987
196	5030.333333333333	4955.828822690153	5104.837843976513	0.014811048434798232	3839.5	3785.7313991746832	3893.2686008253168	0.014004063243994494	1130.1666666666667	1096.1130595704676	1164.2202737628659	0.03013149131060247	0.9454006806242968	0.9243585929360091	0.9664427683125846	0.022257322339129897
197	5022.333333333333	4962.3530904789895	5082.3135761876765	0.011942704490809836	3848.6666666666665	3807.9427941391136	3889.3905391942194	0.010581293745250216	1129.0	1092.5798959026135	1165.4201040973865	0.03225872816420405	0.9403695454230644	0.9236823169173791	0.9570567739287497	0.017745394442966408
198	5010.5	4932.777263292895	5088.222736707105	0.0155119721998014	3851.8333333333335	3792.3074171679846	3911.3592494986824	0.015453917917532497	1137.6666666666667	1104.0148365272346	1171.318496806099	0.029579692475328535	0.9404247308139034	0.9142669581080808	0.9665825035197261	0.0278148498744648
199	4997.833333333333	4931.509609719248	5064.157056947418	0.013270495270767652	3860.5	3810.748559527213	3910.251440472787	0.012887304875738193	1141.6666666666667	1098.756852978902	1184.5764803544314	0.037585238266655246	0.9357604787599488	0.9117029958799212	0.9598179616399765	0.02570901788020384
200	5009.166666666667	4949.733329694115	5068.600003639219	0.01186491505025162	3856.3333333333335	3798.047913431116	3914.618753235551	0.015114206906962814	1134.5	1109.1935824867367	1159.8064175132633	0.022306229628262043	0.9351418988748866	0.9104953279447163	0.9597884698050569	0.026355969035099153
201	5006.333333333333	4938.261703131527	5074.404963535139	0.013597103043173296	3851.6666666666665	3790.9781867917814	3912.3551465415517	0.015756420564660846	1142.0	1127.2629938533055	1156.7370061466945	0.012904558797455773	0.9388451433156058	0.9117453022801469	0.9659449843510646	0.028865080922454975
202	5016.5	4933.159347619165	5099.840652380835	0.01661330656450417	3830.5	3754.369248598457	3906.630751401543	0.019874886151035928	1153.0	1125.4016383309558	1180.5983616690442	0.023936133277575072	0.941650540809754	0.9119479045747353	0.9713531770447726	0.03154316272093512
203	5024.166666666667	4936.9803098876555	5111.353023445678	0.017353396605542172	3822.3333333333335	3749.068995057224	3895.597671609443	0.019167438286241227	1153.5	1118.274273686837	1188.725726313163	0.030538124242013815	0.9405709719871281	0.9161466287488051	0.9649953152254511	0.0259675707264515
